Surface_Roughness_nm,Defect_Density_per_cm2,Etch_Rate_nm_per_min,Interface_Trap_Density_cm2_eV,Fixed_Oxide_Charge_C_per_cm2,Minority_Carrier_Lifetime_us,PN_Junction_Leakage_A_per_cm2,Gate_Oxide_Breakdown_MV_per_cm,Pit_Density_per_cm2,y_test,y_pred
0.7444769728565128,202439.26669682,0.8849244099381159,-7492515045.802673,3.2802869348400847e-06,52.08706357752248,1.220800923055298e-09,10.472637158437095,297.7678157137814,0.2435522788756722,0.23130650045667017
0.4184931949459805,2212.141624732467,-1.6025076877840552,152412033717.0582,1.2942134507431108e-06,48.61953868611209,1.9427281197230747e-09,11.424191313580442,42.299325303358486,0.1426845529189444,0.1468279487047786
0.3197470868903153,31726.958385366743,-0.4518935482009877,-12448349138.300331,9.42085546655902e-07,68.86616953415857,-1.8683425253136032e-10,12.123168863112458,140.79113193542491,0.1428768734991408,0.13799652114486408
1.3419671970889282,811566.9307115892,14.689152378616477,584844582274.0065,8.328989345270778e-06,8.452626260499908,1.5166370458060572e-08,11.202046730907051,691.2414403948286,0.7711996747059291,0.786108071620956
0.1169619267979495,29794.658211281792,2.4008152365680524,29728211092.94384,1.433969576130413e-06,52.10244664022375,9.812096624695166e-10,11.33910070621694,187.98075524971244,0.1369984830516481,0.14284722046309892
0.3956734339122523,40825.12203679785,1.4263132856397882,237006467591.32,2.074047363840458e-06,23.857700204008744,-8.746179161512913e-10,12.718636030352162,376.999195359493,0.1999194090913249,0.2130909825968171
1.1910433113839796,145205.7278914905,7.161103532931332,248923792271.39456,3.7397387853629294e-06,24.08157130883984,2.96200704926128e-09,11.083008395181633,362.3044851627613,0.3883143287710323,0.3987830935008062
0.4876672606157916,274206.6765550196,10.281741234730752,416063474106.64215,5.306392423605395e-06,27.639765001676235,-7.80450987438884e-10,9.61487268843298,201.43688940251675,0.377238412538418,0.3270727596649781
1.5800382969151083,627168.1625983428,14.726325210242532,626483568874.0111,8.38732263337231e-06,22.68755419248231,1.7161481091518656e-08,8.155489960470447,731.2272368009021,0.7760141205901236,0.780348651288386
0.0594263150346544,163601.58557076837,5.519319905924243,373779324204.9724,3.088046301924838e-06,37.63861981300265,-2.299855671502633e-09,12.3958229563441,213.58172357556407,0.2145389910180195,0.21302973206551493
1.1185612801875782,666862.5463785613,5.933543067334915,478926899575.296,2.153665279767123e-06,12.22560986630739,1.6033459408974314e-08,9.888195546878311,1057.5207054204022,0.6454101532147749,0.7149766414196427
0.8813003909038457,536718.5305459731,21.271560557488176,316548343568.9491,6.311304711897734e-06,22.45334670713764,5.809367376669001e-09,9.97859440401383,418.9159551531404,0.5595689677476142,0.5094254719709854
1.1188616715508872,640116.4447205908,14.538289203324876,860263189756.2919,9.08682335992551e-06,14.77380743421634,2.675289875452712e-08,8.780646437459538,231.8729105247813,0.7935393405050543,0.7129243133920355
0.2511602979382614,187592.2378629493,-0.2573321473022604,123047045167.68912,1.3564548139508025e-07,49.59022521241858,-2.0906344018643567e-09,12.457588075914426,1.4162420209473083,0.1378397641983286,0.14340470878788306
0.7866834399789848,272825.9824832411,6.317300882910148,185285763190.77817,3.70194044039486e-06,24.212968823618628,2.4095183800943594e-09,10.984872752732658,834.2772849689032,0.4145049299125997,0.47229728280572925
0.7735341179196593,229908.158568408,1.3759146459318032,154197625780.19138,4.119382629313134e-06,38.05354948903455,1.6720380805305523e-09,11.953948597335238,231.36863808161388,0.2288230178531213,0.23637495529995375
0.5630796879261243,82232.3013213842,-0.6227330516882794,183594383771.7527,3.7012250274201534e-06,38.19254502587701,-7.71234818867897e-12,11.916964054033963,52.48733181710707,0.1612645651299996,0.2032475465538757
0.9777066912468692,286362.44222728856,7.450311716495938,167941507542.35492,3.595218075017757e-06,11.2740631105257,3.766278596374434e-09,9.768775384581414,422.0461417015182,0.3992977528265307,0.37830269610230943
0.0855045729763539,172719.90773228832,0.9346360681555904,220185062570.7061,2.268210371679931e-06,55.28115620361103,1.6855008017204516e-09,11.108573529395922,-116.89214663902368,0.1648312386010368,0.14573854191882468
0.4966080794276281,167585.54638898312,2.159128517913728,195659554673.1692,3.6817870118532464e-06,41.66870116873356,4.8351424686491665e-09,11.184525197469686,95.83469106158174,0.2118502954940377,0.21941125496657723
0.7626488267008615,117383.71592924451,0.147461652824973,-14278324866.181458,3.986076698741842e-06,51.723888553653694,-4.802956053082322e-10,10.85766597664056,152.3445594430857,0.2225405933715829,0.21804787067467324
0.1221946248513424,30293.82658814206,3.45662931598684,141237047402.2802,2.5815594198383558e-06,60.81028129964129,-3.304334536650015e-09,11.68215080128338,180.7334429913128,0.1500941574517819,0.1396763554272961
0.8940838834928865,324698.8525509309,5.617882779628366,259999017877.8994,4.204810478446101e-06,19.02126609925156,6.915203312037556e-09,9.298906941498908,377.8347680346338,0.3676380333923557,0.37380903059545295
0.3802073713622873,353695.9324613463,2.7267143572878387,188725598242.0974,1.4782018592735298e-06,46.13685552883473,5.9527750110153995e-09,8.71701181762245,-23.09698815564076,0.1989974428909492,0.17468827296236392
1.2877218503365595,547870.3286336728,10.22060194223796,271936720480.6391,2.3616327352997275e-06,22.62273217815852,1.3597216941059388e-08,9.570241238794548,521.2477286456173,0.5874294410756663,0.5647177955692733
0.4535438029543744,512891.770818009,0.9165033456057406,108700899189.25932,3.1048658117951355e-06,41.01775434527389,6.613176753289568e-09,10.759864763556592,226.20235042209188,0.2686369818057317,0.22470672709141906
1.2454224631778854,620468.3257059357,11.073636399107222,575512129442.1411,6.869970422311934e-06,20.220477009536552,2.293324153051025e-08,8.85074924874655,716.7075375417799,0.7682460984294054,0.7248499315676774
0.6872389007841815,331892.681554371,7.413896164149732,130072181067.66528,3.598930148736673e-06,45.90707103628456,6.859721533051921e-09,9.643561663790312,419.5480141532954,0.3596300457167411,0.354501344139549
0.1585488417449254,86467.94735059637,-2.3092350742241283,93922672712.42308,2.4587916598625485e-06,64.98881857493134,-3.944117990516362e-09,12.172427184964242,161.83176954012808,0.1376145089642872,0.13391367858961847
1.5982536977568016,645914.3728968754,8.170307610607889,713045217760.2896,4.9624621153805815e-06,3.399788711184705,6.309167144164062e-09,11.246512293650971,60.95019252482811,0.6469086601244647,0.6194901245278543
1.421826683407897,732150.9280068735,8.251845982474645,710663154268.8973,5.900879477763001e-06,9.308668693869482,2.2593384489013944e-08,8.86606408829977,481.05159737782486,0.7654142612714836,0.7135985127547891
0.8067416329078912,371633.82899679296,9.938904119932426,642480473614.59,5.66966430180995e-06,21.05142573350517,2.858593985180711e-09,8.402134630403824,442.1694987739408,0.4956381534532081,0.5005394179626553
1.068239777069941,941136.0865859806,11.3429227743118,811389532111.5073,5.573533724402276e-06,32.580633934128784,2.1490035356258432e-08,8.378971316055836,650.5433772606781,0.6878096996724692,0.7339921711556717
0.5890396090500614,349228.09843173623,5.568427326525884,112548632078.89714,4.259651417125294e-06,46.28257455074072,3.972926483086662e-09,11.712123353961392,208.89382410791185,0.2086601711795556,0.2415275334498127
0.1198035145264389,191546.7056883146,-2.6222713825502457,62750328649.15042,1.90378367599791e-06,61.00136393432685,6.590350337097865e-09,11.10023957239675,-46.63128360019624,0.1273121515745112,0.13821248105758194
0.3312714833558318,122743.34928377502,2.863301127012882,95848503170.7669,2.011081352090713e-06,50.79470232172304,-2.3048798340398067e-10,13.158962766233389,181.06990461327348,0.1486242369846739,0.15324672224840769
0.4400342123401348,95769.651526937,2.1755068718992523,180453454716.2784,2.405280034979009e-06,40.95589033749175,-1.1718530454815892e-09,11.518341199333271,33.04433292342691,0.1932000034464443,0.17182576220227658
0.6184739077514588,370827.9083421265,3.2985222652888755,282298345203.38165,3.0755411428947315e-06,52.15071583051194,-1.989847920954074e-09,10.01931022915024,217.80575392947733,0.2487450348743897,0.23954113603049051
0.8661285675926814,330309.41969409003,4.542362320266067,246282942911.95428,2.366969391000217e-06,37.884368577311854,1.2037233667017227e-08,10.113677365833976,416.5690801525776,0.3119798006531393,0.31556809723608065
0.6221986739456059,29782.193201651964,3.238327669642997,412831192101.366,1.4096375144264518e-06,49.576034843691446,2.2747696151455114e-09,12.50919347228355,-11.873384328220787,0.1608625826025561,0.19300194458418396
1.2329484536722597,726211.8601706518,17.10288878866943,586205903659.1418,5.608215009909041e-06,21.06106974063289,1.7844650380275673e-08,5.420785553353568,640.5162449886564,0.7334574136521133,0.6982602582135328
0.0973889432170007,50477.57313788963,-5.19424103870088,118184809946.33627,3.2472480531028477e-06,41.42480509619065,7.925841926203917e-09,11.449418931371172,125.51678529979344,0.1530450382578752,0.15782256145461143
-0.1068788308220872,-49730.49039645447,-2.4745313227463,112535756122.62337,1.6151422086348938e-06,33.10105559142425,-5.083971502692108e-09,12.675403858949323,269.39958282714133,0.1500945018062352,0.14312937094953798
0.3259446161484172,106581.33899837705,1.6661937937586897,169041811271.84525,2.006888344998981e-06,56.98117716845037,-1.7869832068999541e-09,11.423639063075154,198.1493508384611,0.1419743603024785,0.1545326410074465
0.3420526053099705,74698.09381647463,1.2711417058806735,-79821962406.64752,2.2331601956370808e-06,60.16865983549056,2.297219784171678e-09,11.79563426341304,11.346834699518888,0.1395949337379816,0.14518456532026117
1.3002642304476189,638220.5402206951,15.662057935125164,474416859643.0093,4.285850359033153e-06,5.989187055565825,1.1188372252825753e-08,7.282703094792082,392.80336269310845,0.6376593874411324,0.6457396255312297
0.914889933109336,-88955.78883828246,6.99581566118359,232351492747.3411,3.716979943787785e-06,28.0886816248476,5.350188012356248e-09,8.89645998927134,305.77658832418115,0.2965742175466756,0.35055286784546164
0.2471083307606923,144961.04531156988,0.6156202913389437,93086727276.20906,1.795082573497067e-06,42.50016587320552,-1.5166210113198835e-09,12.491001448971456,95.64659534654714,0.1544931756163152,0.15244910510804904
0.4335313628777797,104933.71648431112,2.1759494907822727,145795143187.24194,3.25477314048438e-06,42.2332681694778,3.682267427434968e-09,11.516041896494745,178.33346601416292,0.2316015556952344,0.20798521085354277
0.6125679685001317,481250.4219352116,6.850689639999953,364578736917.4332,3.625672052236113e-06,20.29066584536167,9.894471214680046e-09,8.892433051059156,133.55350331989948,0.3397760831883886,0.35438576912123165
0.9708919127875966,673299.0745249583,12.915192996936318,661217099678.0515,6.012139032940327e-06,22.991933429102957,3.254276045939211e-09,10.2350983717879,248.20369667988703,0.5840309210040744,0.5507377205017062
0.8127880668709746,538757.6844514363,5.330529144751852,338113923737.4621,6.499721284044124e-06,14.095463030508602,6.830629682608189e-09,8.52753750557896,101.70067268860876,0.4257130650067959,0.4659770883054108
1.1939084492588257,463493.7851227701,9.64982405675489,483193516669.7749,5.002496010040741e-06,11.383508636851058,2.41124671826637e-08,6.617313844367383,582.3135669371763,0.6418480400080835,0.6476078366736661
0.585566465354697,369899.74611496064,12.563692493797886,460973231612.2852,3.453828856925919e-06,19.5477910359324,3.478979657868391e-09,9.62190705540025,449.7948100732891,0.4058100556089611,0.39832489790568604
0.6420928050250272,168942.37890354008,7.201177929003282,309224106037.2349,3.587792661765897e-06,24.12233457419047,5.4713580492749206e-09,9.845746779139906,342.60980224570625,0.3672172555197399,0.3429205964050777
1.101909738757244,704686.2775230643,11.874905507145758,355399117987.7683,6.310107104126599e-06,12.166632805033275,1.5365637692635183e-08,7.906451597926956,653.9288897818154,0.6847325169116005,0.6444234787767379
0.9190155359295706,398642.3355015408,6.910568342333551,593989910532.9584,4.964043845345876e-06,19.30908223732716,5.7272157916767e-09,9.858184784381312,470.514519689745,0.5062810446936495,0.5069697286198944
1.4829702520479158,932199.417684745,12.47069452248869,816919233132.5698,7.851038732216878e-06,-0.6101126748879224,1.7997446408121384e-08,9.197661932803086,417.33307921795017,0.7452860066336572,0.7872634409378697
0.4619976674505436,214337.45969018855,1.579244116476813,202201209769.27267,2.5223743681502005e-06,22.03667129890615,9.105693401766381e-10,10.686203228068573,42.732067852195485,0.2221696293246049,0.21897854602623942
0.996890381829625,789643.627348559,18.09149756083916,533223301653.5465,5.82419694647025e-06,10.46912296596524,1.0166880459910641e-08,5.270277495911951,556.8301594451425,0.6003016643779527,0.6627307843213254
0.7909509232262514,770297.0022388058,15.086002852082228,473101715637.6785,4.674439756496271e-06,36.17980240395632,4.169259730814342e-09,7.683916908681449,122.88099906250864,0.5075119752170422,0.47004838360037754
0.885697417524542,446319.677371833,14.655488942384569,339111578327.6889,6.064110993434712e-06,26.11167113885094,2.007536122747992e-08,8.680217909730539,600.7291411236947,0.6285946932373179,0.5864478765506214
0.4008046442121798,268202.5623795223,1.8461294043850975,130529401931.62016,2.2440841778867613e-06,34.12497633797746,2.3070849792088718e-09,11.521966677425135,604.0902066084099,0.2339026788736535,0.22272027553087925
0.3957050781789565,85246.72701025612,9.739251858675644,347241439517.142,6.198256864662876e-06,24.318832188849203,2.1665961156576534e-09,9.866172462171562,516.8064807302144,0.3698108334706629,0.3682321348652417
1.0953632370619757,636654.0415128572,5.52203090779574,615434675440.0123,5.313515856243458e-06,13.650882930718735,6.600173585485653e-10,8.386364157438013,166.57847600428107,0.5035988161793331,0.5403714832737516
1.2564878678345506,513729.31136112136,18.250648765469798,390674671762.2966,6.378223270947318e-06,28.47756586869233,3.060517223878922e-09,9.358861610062162,132.1455720146251,0.5394778123193845,0.5507920525958798
0.8678059203614306,241773.9522903132,5.498852072018427,105690144691.92451,3.2844430780138304e-06,27.51746622325869,3.755421101952234e-09,10.925831662584429,442.0932104389386,0.3325782147508099,0.36106922545908987
0.2696425502426116,139190.0950229316,3.201435909341765,170914142139.1479,1.275408222323917e-06,63.63834925640161,2.815241998571009e-09,12.989238257452136,94.24736313371668,0.1524048628022026,0.1482491263161921
0.8741399815934562,461643.3295494248,15.78985556327199,473640083368.9338,3.592952296547161e-06,17.302718262280013,1.8840070809357105e-08,9.595622916455763,526.2699295012877,0.6190409392356672,0.5480639317731434
0.4640666366891504,392582.9447106582,-1.100453992044569,136577100658.69246,3.551891988187052e-06,45.09607611190307,1.4180591085541904e-09,11.509019593211676,48.98169954881391,0.2257352447367346,0.22988139214488504
1.0754873959685922,407660.4405003018,16.985892344094317,698133667729.6317,6.774857715359828e-06,10.089421978142976,2.9150747831888534e-08,6.235898531518611,759.9133865001704,0.6920624353476083,0.7062041747297969
0.3916329701475274,142639.73851758084,-0.4041602867522496,123141156886.8417,3.166610455452466e-06,51.14138363806017,3.2995025116494013e-09,10.151383643755056,291.1270756362216,0.188503326232895,0.1998018981082435
0.7409124599698813,392390.0197640776,1.932702889512449,285037395068.966,1.8993608201180704e-06,22.484978630282512,4.079707893591041e-09,12.47527304940405,434.6451996311982,0.3751982618562224,0.32713984947949987
1.502805378403976,689092.033988957,6.065616269488544,432650547390.37866,6.967816630767143e-06,7.669141242801484,9.7654851440081e-09,7.948921155787068,816.2269465246371,0.7191122839363955,0.7132819611659033
0.8717238055537591,289226.5198132725,8.95676081224405,116718980464.08636,2.972981580427799e-06,30.79854200284832,8.415435960554466e-09,10.3124125730272,24.35698295271904,0.3227777870194512,0.33170235345234844
1.1162073410456486,574552.2929450647,7.612786309485662,557388746705.2996,4.219384312515361e-06,13.42766593207236,6.882084503664011e-09,12.138302968220891,487.715333657362,0.5306925437179346,0.5651345307011924
0.914250922223142,1038336.4331546796,8.98844377206376,559582825691.6105,7.547488748045162e-06,21.026029488953967,3.45808180045556e-08,8.752891561111118,723.667063481678,0.7790348469820502,0.723114716990635
0.9874372128578724,1068495.4084895458,11.670807105202426,577806373291.1666,4.99745091805136e-06,12.601901303711264,3.0760491762569747e-08,8.568594040559269,673.8114015766337,0.7140488387193058,0.7320637371666322
1.3768390868183331,688752.1243690897,15.233691735040347,527420153843.34784,4.660755845241181e-06,5.183485585507104,8.980664695746568e-09,8.600421782767532,423.1503332671816,0.6122594921497045,0.6213888955228176
1.16481974942061,475561.8842901819,10.8066312092061,567747466904.087,3.999726576453169e-06,10.494870716956711,6.11329224281835e-10,9.716327457196192,322.7083557795215,0.4817630049735287,0.5287740740278047
1.4257168089510512,672473.504813587,13.043682177335851,540810169726.0423,6.0325883119224495e-06,5.2911709740187245,1.0336775496664048e-08,10.734093002008848,828.4084372713396,0.7718783414316425,0.7559662117983543
1.1486746845996605,872585.6381751072,9.441004816609649,601120445803.2754,3.7093638494521822e-06,14.884422993253462,3.1235948914667727e-08,7.811623072602374,687.4112709971904,0.6787293842013844,0.7411779799914683
0.5076629555501284,67528.13700693971,-0.723432002951121,109171452587.05376,3.029507032196804e-06,43.85198383251401,2.807678189633973e-09,12.966555888196316,251.7690645740663,0.1619744703174978,0.19145588610416198
1.0689554807545918,542078.7781044288,7.660616060863953,505451000886.8352,4.768170201387573e-06,21.190846811667534,1.0750208808994966e-08,10.234905283194662,519.3037309738783,0.604842181985139,0.5599393836572578
0.669738323447826,242313.97615306388,-2.361406008585809,224162168306.71765,1.86092213018248e-06,35.287489287617646,-4.6438354028639087e-10,11.343471998738874,126.30736640134718,0.2162512967552831,0.21347116655310705
0.610277600033993,415635.1304440231,11.310107165199916,438807612322.7509,3.783338585879776e-06,43.78604692333211,2.629507084676022e-09,8.930247962368574,116.6704893303944,0.3444270240614461,0.34137644351574326
0.4480788894024675,314441.6852682696,0.4124419185511843,101942038298.09154,2.2310330454571795e-06,42.76451728883525,4.888414240294373e-09,10.077013855610335,281.63286514634376,0.2293611954210523,0.22019359171635994
1.176735585447291,853029.3395647228,16.429937609617348,391583614848.9131,8.841474337134826e-06,22.393845152379896,2.3073394434870832e-08,8.937312046220883,623.17171907134,0.783403989951028,0.7183815803259885
1.0072110137023669,274313.551307874,8.335026504760773,303492925087.6499,3.494718808232424e-06,37.797798150687385,8.258531761661928e-09,10.805175133717572,-63.58151524511186,0.3350543772976505,0.35168016596191115
0.4790546141994933,772130.8687822621,10.965003671495234,601801125909.699,4.781297381835948e-06,-2.1300285535562,2.6557125303967753e-08,9.872566681099116,464.24508284154297,0.5805827368191936,0.6314073029773546
0.9401020092352792,177636.02458571753,1.8076713905227304,191840630403.8414,3.4635066258276712e-06,36.6770764458805,-1.655470229555969e-09,11.810733897526642,137.76063880947194,0.264134705045267,0.24678322232646452
0.9997475006182868,129016.81907677092,4.331215833527532,343110951956.6052,6.71165790561174e-07,29.392430217620586,6.729285696518209e-09,9.934937614345412,227.2972987187561,0.3249901339032682,0.3470956928182814
0.0790304945635691,34898.97858282353,0.5442303907838079,142334184454.88315,3.4406761690129776e-06,33.723548504234266,-4.4773429272944334e-09,11.45172555871643,-21.19228054828128,0.1196850922518129,0.15519542527807426
0.1105663837410273,89622.53552588868,1.2047630368708966,140053592314.4908,1.6291445877357829e-06,57.84436174065279,-3.109788234177509e-09,12.60770238812686,0.6727628220442412,0.1422024264674107,0.13519712170915932
0.2173783490766201,107104.36097120338,0.4358152783437777,85796010507.71815,1.5901469357568071e-06,44.3640922850079,-4.910988908897508e-09,12.885795692458538,-80.73199611729763,0.1407197276452524,0.1421045941490667
1.5582964207984562,491155.832866853,4.135373660481138,719399004776.5651,6.8889054215053605e-06,3.322417423072189,2.07626917002716e-08,8.305702953931572,1376.5965599137594,0.8072326738703012,0.7820274099636937
0.8198834920436194,296826.1063024341,8.498230388199111,233373026993.11145,4.784936397015142e-06,33.739383779930186,4.764767155606581e-09,10.191686663900471,284.4411981107921,0.3889521842326512,0.3615200816071133
0.4551508031700105,70677.93892864902,-1.7624506308141172,62036489553.31091,2.475172576634498e-06,41.60504117169899,-4.826681727647277e-09,12.254526340457463,62.26969025471315,0.1402085005111032,0.15307276286947355
1.4014253391534497,720210.0836211215,12.444069624516825,568795150433.7067,4.462976695910549e-06,12.625741129221671,2.004884914624452e-08,9.062265942014108,474.66463950851886,0.7827945164024281,0.7063983867143714
0.7474466800214833,455516.9896667107,10.506794168174244,493076132093.3101,3.870760885178715e-06,3.575594884847477,2.3391672356995304e-08,8.618691056685384,724.166245981257,0.5562105390002595,0.6119494469768316
0.4185576391886072,245694.29936139577,0.0659706850961735,143985618621.89008,2.302886345122278e-06,32.231770160445684,-2.6368428323890895e-11,12.962142599230225,96.59689997102596,0.1701689785757583,0.19041511085996426
1.5233635197689752,1087014.5959979696,13.352598013605524,726977708720.3154,4.681458993546769e-06,25.06619274397924,2.8245693033081333e-08,5.920332961683084,831.543547503876,0.8200195883419623,0.7903130524720189
0.7638327761788605,138219.9797629779,7.968009097227403,262572893456.27145,4.544901888770861e-06,26.66032416006292,8.813937930084154e-09,9.428901740230698,424.8410826100773,0.3726719423851403,0.3623034060862951
0.2320870618292589,338831.3090387779,1.4214334732205705,-76171975987.16365,3.119429909944729e-06,31.32043192019477,1.5077927844863059e-10,11.889252798577562,33.458980736261886,0.1437474355914645,0.1727145525780987
1.0333432304606875,334291.7274322933,7.544671489108914,649653234316.233,2.0748180055519957e-06,17.605691021048912,3.093959333556138e-09,8.952794747137197,329.7521816434684,0.4722994586131145,0.48352736545621583
0.4944405662320497,182426.01522394715,-1.4002591471097192,448008380512.9392,2.384070543185195e-06,50.94611979832448,-3.6535417611277493e-09,10.948364807837155,56.61793171909183,0.1940971702187732,0.19409500446426795
1.168936898338377,511145.50625208695,5.315374510155122,650224718295.4971,7.938441928154222e-06,17.73895222365317,1.5671463043957017e-08,7.68286833543825,390.2961536329484,0.6382609906629393,0.6181756301856176
0.6996065859572896,469425.6820664434,14.488803020380924,660309878642.4572,5.369731281988554e-06,11.570133421020442,3.7709150489601485e-09,8.613148834559842,559.9457033002271,0.53810171212909,0.5407016213303651
0.1527340543165707,124072.71693665531,1.439373925061008,-40632965331.583206,3.1212210158478037e-06,36.5090333713144,2.9932531626030913e-09,11.803721384020134,45.68693624833893,0.1404761942104573,0.14915597150195387
0.9884790907205464,852917.799004898,10.84860710724503,452074660254.5668,3.2090826180111234e-06,11.485568942968431,2.2331810697921423e-08,6.871848249808139,477.6345243617839,0.6685025591390101,0.6410964578474859
1.3239907068517316,521567.2565422482,9.038387112867838,690228731014.5381,3.941658976244968e-06,15.793146740781022,1.73081628612535e-08,6.5254964800499735,792.9591691307536,0.7144439506269151,0.696588083263182
0.8752293854989467,609774.394835837,5.055452938570754,172505940534.0466,5.432451900899793e-06,27.456395271508203,1.4680078723546416e-08,8.583391610664078,548.3896227260034,0.5407818277458155,0.5337982776312369
0.5457556883878377,211698.89052061675,-0.794952392438101,249039238637.6989,5.099090666115688e-06,35.493998107875576,2.885896910373207e-09,9.431869240159385,115.04565561766496,0.2704693965010554,0.2381194778392213
1.0925117733607477,361327.3862006229,10.739759751174356,144439113934.32196,3.777326926385756e-06,22.29496041280596,8.413154177785307e-09,8.863086757429445,421.0316971929301,0.4311831139891618,0.4113248692170239
